Node1,Node2,Co-occurrence,Strength,NetworkPass1,Order,NetworkPass2Node1,NetworkPass2Node2,,,,
Analytic,AgileProjectManagement,1,1.06E-04,0,0,0,0,,,,
Analytic,Database,32,7.35E-05,0,0,0,0,,,,
Design,Hadoop,4,1.75E-05,0,0,0,0,,,,
R,ARM,1,1.62E-04,0,0,0,0,,,,
Hadoop,Cassandra,1,0.006666667,0,0,0,0,,,,
SAS,Visualization,1,2.71E-05,0,0,0,0,,,,
Cloud,PHP,1,0.002232143,0,0,0,0,,,,
GO,LeSS,3,0.001145913,0,0,0,0,,,,
Analysis,Visualization,4,1.07E-04,0,0,0,0,,,,
Developer,ComputerScience,1,1.25E-05,0,0,0,0,,,,
Analytics,SDK,1,7.70E-05,0,0,0,0,,,,
Analyst,T-SQL,7,9.70E-05,0,0,0,0,,,,
RiskManagement,SharePoint,1,7.73E-06,0,0,0,0,,,,
Python,AmazonRedshift,1,0.00462963,0,0,0,0,,,,
Programming,CRM,5,3.43E-05,0,0,0,0,,,,
Agile,REST,1,4.37E-04,0,0,0,0,,,,
StatisticalAnalysis,DataWarehouse,5,0.001079168,0,0,0,0,,,,
Analysis,DataAnalysis,13,1.19E-04,0,0,0,0,,,,
SAS,DataAnalysis,5,7.14E-05,0,0,0,0,,,,
Design,SoftwareDevelopment,3,4.93E-05,0,0,0,0,,,,
Analytics,Math,3,5.33E-05,0,0,0,0,,,,
BusinessObjects,Pentaho,1,6.94E-04,0,0,0,0,,,,
Programming,DataWarehouse,1,1.68E-05,0,0,0,0,,,,
Analytics,Java,10,2.14E-04,9,1,0,0,,,,
Solaris,DataWarehouse,1,0.008547009,0,0,0,0,,,,
Adobe,Agile,8,3.73E-04,0,0,0,0,,,,
Analytic,SSRS,5,8.87E-05,0,0,0,0,,,,
Analyst,UX,3,3.57E-06,0,0,0,0,,,,
Development,UML,1,1.64E-05,0,0,0,0,,,,
SAS,XML,5,2.71E-04,0,0,0,0,,,,
StatisticalAnalysis,CRM,7,1.73E-04,0,0,0,0,,,,
Analysis,XML,4,4.28E-05,0,0,0,0,,,,
Excel,RelationalDatabases,1,3.11E-05,0,0,0,0,,,,
SQL,Administrator,3,5.18E-06,0,0,0,0,,,,
CRM,SDK,1,7.00E-04,0,0,0,0,,,,
Analytic,DataMining,2,3.55E-05,0,0,0,0,,,,
Programming,Analytics,10,1.51E-05,0,0,0,0,,,,
DataWarehouse,Java,1,2.37E-04,0,0,0,0,,,,
Analytic,Spring,1,8.87E-06,0,0,0,0,,,,
MachineLearning,MongoDB,1,0.039999999,0,0,0,0,,,,
Math,CRM,2,2.15E-04,0,0,0,0,,,,
Analyst,Visualization,4,3.70E-05,0,0,0,0,,,,
SharePoint,CSS,2,0.002525253,0,0,0,0,,,,
Analytic,JavaScript,16,1.79E-04,0,0,0,0,,,,
Developer,UnitTesting,2,0.003003003,0,0,0,0,,,,
StatisticalAnalysis,Analytics,17,1.12E-04,0,0,0,0,,,,
ComputerScience,HTML,4,0.002614379,0,0,0,0,,,,
Excel,Hadoop,2,7.47E-06,0,0,0,0,,,,
Analyst,DataAnalysis,17,7.03E-05,0,0,0,0,,,,
Statistics,ARM,2,0.006259781,0,0,0,0,,,,
Excel,SoftwareDevelopment,2,3.73E-05,0,0,0,0,,,,
DataManagement,CVS,1,8.26E-04,0,0,0,0,,,,
Statistics,Wordpress,2,0.009389671,0,0,0,0,,,,
Java,MongoDB,1,0.027777778,0,0,0,0,,,,
Developer,DataConversion,2,0.001501502,0,0,0,0,,,,
CRM,MachineLearning,2,1.12E-04,0,0,0,0,,,,
Analysis,T-SQL,3,5.16E-05,0,0,0,0,,,,
SAS,T-SQL,5,5.81E-04,0,0,0,0,,,,
Security,ComputerScience,1,5.79E-05,0,0,0,0,,,,
Analysis,UX,5,2.87E-05,0,0,0,0,,,,
Analytic,Network,26,4.10E-05,0,0,0,0,,,,
Design,RelationalDatabases,3,1.64E-04,0,0,0,0,,,,
Analytic,Oracle,11,8.76E-05,0,0,0,0,,,,
ProjectManagement,MATLAB,5,0.001231284,0,0,0,0,,,,
SSRS,Cisco,2,0.044444446,0,0,0,0,,,,
Analytic,GO,26,1.56E-04,0,0,0,0,,,,
C,Automation,6,3.33E-04,0,0,0,0,,,,
SAS,UX,3,4.19E-05,0,0,0,0,,,,
Analyst,XML,5,2.31E-05,0,0,0,0,,,,
Tools,Wordpress,2,0.013888889,0,0,0,0,,,,
Math,Pentaho,1,0.005128205,0,0,0,0,,,,
Database,LeSS,1,3.97E-05,0,0,0,0,,,,
Analytics,BusinessObjects,6,2.89E-05,0,0,0,0,,,,
Design,R,23,4.23E-05,0,0,0,0,,,,
Analytic,ApacheSpark,2,2.13E-04,0,0,0,0,,,,
SPSS,Automation,1,1.12E-05,0,0,0,0,,,,
Adobe,Analytics,26,1.73E-04,0,0,0,0,,,,
SQL,LeSS,3,7.62E-05,0,0,0,0,,,,
R,Cassandra,1,4.86E-04,0,0,0,0,,,,
Excel,ProductManagement,1,5.60E-05,0,0,0,0,,,,
GO,CVS,1,2.16E-04,0,0,0,0,,,,
Security,PenetrationTesting,1,0.006944444,0,0,0,0,,,,
Analyst,GAAP,1,1.39E-05,0,0,0,0,,,,
Windows,SharePoint,1,9.47E-05,0,0,0,0,,,,
UX,jQuery,1,0.001360544,0,0,0,0,,,,
Marketing,AWS,1,3.97E-05,0,0,0,0,,,,
MATLAB,BigData,1,9.14E-05,0,0,0,0,,,,
Administrator,Spring,1,3.33E-04,0,0,0,0,,,,
Analyst,Assurance,90,7.24E-05,0,0,0,0,,,,
Analyst,Networking,5,1.44E-05,0,0,0,0,,,,
Reporting,OracleSQL,2,9.54E-05,0,0,0,0,,,,
MsOffice,Cloud,1,5.84E-05,0,0,0,0,,,,
Analysis,Scrum,7,3.51E-05,0,0,0,0,,,,
Analyst,Salesforce,9,1.12E-04,0,0,0,0,,,,
GO,Administrator,3,7.79E-05,0,0,0,0,,,,
Network,Administrator,2,9.12E-06,0,0,0,0,,,,
Hibernate,UML,1,0.333333343,0,0,0,0,,,,
Assurance,Azure,1,6.44E-04,0,0,0,0,,,,
SQL,Cisco,3,4.32E-04,0,0,0,0,,,,
Excel,Tools,11,2.35E-04,0,0,0,0,,,,
Analyst,EDI,16,5.55E-05,0,0,0,0,,,,
Automation,VBA,7,0.001728395,0,0,0,0,,,,
Assurance,OracleSQL,1,1.61E-04,0,0,0,0,,,,
Analyst,Reporting,219,6.34E-05,0,0,0,0,,,,
SharePoint,ActiveDirectory,1,0.001893939,0,0,0,0,,,,
Python,Scala,1,0.00462963,0,0,0,0,,,,
Design,C++,3,6.17E-05,0,0,0,0,,,,
Analytics,Unix,3,1.73E-04,0,0,0,0,,,,
Automation,Python,2,1.23E-04,0,0,0,0,,,,
WebAnalytics,Automation,1,7.96E-06,0,0,0,0,,,,
Development,MsAccess,9,2.10E-04,0,0,0,0,,,,
Excel,Statistics,44,0.002545995,3,3,0,0,,,,
Development,Shell,1,2.47E-05,0,0,0,0,,,,
Agile,BusinessObjects,1,1.82E-05,0,0,0,0,,,,
Unix,DataWarehouse,2,0.008547009,0,0,0,0,,,,
BusinessObjects,RelationalDatabase,4,0.005555556,0,0,0,0,,,,
Database,Administrator,7,1.32E-04,0,0,0,0,,,,
Rackspace,SystemAdministration,1,1,0,0,0,0,,,,
Marketing,ComputerScience,10,3.31E-05,0,0,0,0,,,,
Development,.Net,2,6.58E-05,0,0,0,0,,,,
Excel,R,34,1.57E-04,0,0,0,0,,,,
SoftwareDevelopment,Waterfall,1,0.006666667,0,0,0,0,,,,
Assurance,Analysis,66,1.13E-04,0,0,0,0,,,,
Analytics,Couchbase,1,7.70E-05,0,0,0,0,,,,
Analysis,Networking,3,1.51E-05,0,0,0,0,,,,
Visio,ComputerScience,1,2.31E-04,0,0,0,0,,,,
Automation,Jira,2,0.013333334,0,0,0,0,,,,
PeopleSoft,MsOffice,1,2.18E-04,0,0,0,0,,,,
Analyst,Scrum,7,1.21E-05,0,0,0,0,,,,
SAS,Assurance,16,2.68E-05,0,0,0,0,,,,
Marketing,Boost,1,1.98E-05,0,0,0,0,,,,
BusinessAnalytic,WebAnalytics,4,0.003823178,0,0,0,0,,,,
Monitoring,Modeling,1,7.60E-06,0,0,0,0,,,,
Excel,DataScience,2,6.22E-05,0,0,0,0,,,,
Cloud,ActiveDirectory,2,0.023809524,0,0,0,0,,,,
XML,jQuery,5,0.079365082,0,0,0,0,,,,
Finance,Modeling,4,1.41E-05,0,0,0,0,,,,
Hardware,ActiveDirectory,2,0.020833334,0,0,0,0,,,,
StatisticalAnalysis,Agile,1,8.83E-06,0,0,0,0,,,,
Analysis,EDI,16,1.61E-04,0,0,0,0,,,,
Analysis,Reporting,165,1.04E-04,0,0,0,0,,,,
Analyst,HTTP,2,2.77E-05,0,0,0,0,,,,
Windows,Cloud,4,0.004761905,0,0,0,0,,,,
Design,Tools,6,4.11E-05,0,0,0,0,,,,
Adobe,CRM,7,1.14E-04,0,0,0,0,,,,
Excel,ERP,4,7.47E-04,0,0,0,0,,,,
SAS,Reporting,43,2.87E-05,0,0,0,0,,,,
Windows,Hardware,4,0.004166667,0,0,0,0,,,,
Cloud,BigData,1,5.87E-05,0,0,0,0,,,,
GO,API,1,1.80E-04,0,0,0,0,,,,
SQL,Analytic,96,1.41E-04,0,0,0,0,,,,
Analysis,Salesforce,8,2.57E-04,0,0,0,0,,,,
BusinessAnalytic,SPSS,4,0.005387205,0,0,0,0,,,,
SAS,Salesforce,2,6.51E-05,0,0,0,0,,,,
Network,API,1,4.75E-05,0,0,0,0,,,,
Database,CVS,3,6.07E-04,0,0,0,0,,,,
Analyst,PLSQL,1,1.39E-05,0,0,0,0,,,,
Statistics,Cassandra,1,0.004694836,0,0,0,0,,,,
Design,Statistics,24,4.45E-04,0,0,0,0,,,,
Programming,Agile,16,8.78E-04,5,1,0,0,,,,
Hibernate,Maven,1,1,0,0,0,0,,,,
Analytic,Pig,1,1.06E-04,0,0,0,0,,,,
Automation,Finance,3,4.75E-06,0,0,0,0,,,,
Excel,C++,3,1.05E-04,0,0,0,0,,,,
Monitoring,Automation,4,7.30E-05,0,0,0,0,,,,
Finance,ARM,1,2.64E-05,0,0,0,0,,,,
Assurance,MsOffice,7,1.03E-04,0,0,0,0,,,,
Analyst,Hardware,8,1.39E-05,0,0,0,0,,,,
Analyst,Cloud,6,8.91E-06,0,0,0,0,,,,
Development,Linux,1,2.47E-05,0,0,0,0,,,,
Analysis,PeopleSoft,2,1.07E-05,0,0,0,0,,,,
Developer,Hibernate,1,0.001501502,0,0,0,0,,,,
BusinessObjects,DataMining,1,8.68E-04,0,0,0,0,,,,
Windows,HTTP,1,0.008333334,0,0,0,0,,,,
Programming,GO,2,1.70E-05,0,0,0,0,,,,
Statistics,AmazonRedshift,1,0.004694836,0,0,0,0,,,,
BusinessIntelligence,Math,1,4.28E-05,0,0,0,0,,,,
Programming,Network,16,2.86E-04,0,0,0,0,,,,
BusinessIntelligence,Java,4,2.47E-04,0,0,0,0,,,,
Programming,Oracle,1,1.33E-05,0,0,0,0,,,,
StatisticalAnalysis,GO,1,1.09E-05,0,0,0,0,,,,
CSS,UX,1,0.003174603,0,0,0,0,,,,
ETL,SSIS,5,0.006200397,0,0,0,0,,,,
Rackspace,PciDss,1,1,0,0,0,0,,,,
StatisticalAnalysis,Oracle,6,0.001236858,0,0,0,0,,,,
SQL,VersionControl,1,7.20E-05,0,0,0,0,,,,
Design,CustomerSupport,16,1.91E-04,0,0,0,0,,,,
Database,Java,1,1.87E-05,0,0,0,0,,,,
Agile,API,1,1.46E-04,0,0,0,0,,,,
Math,Database,3,4.67E-04,0,0,0,0,,,,
C,Design,14,4.48E-05,0,0,0,0,,,,
VBA,Waterfall,2,0.004232804,0,0,0,0,,,,
StatisticalAnalysis,DataMining,1,4.21E-04,0,0,0,0,,,,
Marketing,Confluence,2,7.94E-05,0,0,0,0,,,,
SQL,DisasterRecovery,3,4.32E-04,0,0,0,0,,,,
Wordpress,Jira,2,1,0,0,0,0,,,,
Developer,ETL,2,3.13E-05,0,0,0,0,,,,
Math,SSRS,1,0.002564103,0,0,0,0,,,,
Analysis,Tester,2,8.03E-05,0,0,0,0,,,,
Programming,Spring,1,1.63E-04,0,0,0,0,,,,
Analytics,DataDriven,1,7.70E-05,0,0,0,0,,,,
MsOffice,EDI,1,5.11E-05,0,0,0,0,,,,
GO,BusinessObjects,1,2.25E-05,0,0,0,0,,,,
Reporting,MsOffice,15,7.01E-05,0,0,0,0,,,,
BusinessObjects,Oracle,1,7.09E-05,0,0,0,0,,,,
CRM,LeSS,3,3.71E-04,0,0,0,0,,,,
Spark,Git,1,0.333333343,0,0,0,0,,,,
Analytic,Analytics,125,1.28E-04,0,0,0,0,,,,
Analysis,SharePoint,9,1.85E-05,0,0,0,0,,,,
Salesforce,MsOffice,3,0.002941177,0,0,0,0,,,,
SAS,MATLAB,6,1.63E-04,0,0,0,0,,,,
Programming,DataMining,1,1.63E-04,0,0,0,0,,,,
Analysis,MATLAB,7,5.46E-05,0,0,0,0,,,,
StatisticalAnalysis,JavaScript,3,2.99E-04,0,0,0,0,,,,
SAS,SharePoint,1,9.25E-07,0,0,0,0,,,,
JavaScript,SDK,1,0.006578947,0,0,0,0,,,,
BusinessIntelligence,BusinessObjects,10,5.79E-04,7,3,0,0,,,,
Reporting,BigData,1,3.14E-07,0,0,0,0,,,,
Java,Spring,1,0.002314815,0,0,0,0,,,,
GO,MachineLearning,1,8.66E-05,0,0,0,0,,,,
SQL,REST,2,1.44E-04,0,0,0,0,,,,
MySQL,Hibernate,1,0.333333343,0,0,0,0,,,,
Tableau,MySQL,2,0.006734007,0,0,0,0,,,,
Tableau,HTML,2,3.96E-04,0,0,0,0,,,,
Development,Marketing,111,2.41E-05,0,0,0,0,,,,
ComputerScience,.Net,2,0.011111111,0,0,0,0,,,,
Analyst,PeopleSoft,3,8.32E-06,0,0,0,0,,,,
Analysis,Cloud,1,7.17E-07,0,0,0,0,,,,
Analytic,DataWarehouse,7,4.46E-05,0,0,0,0,,,,
Reporting,Windows,1,1.59E-06,0,0,0,0,,,,
SQL,CommandLine,1,1.44E-04,0,0,0,0,,,,
Java,JavaScript,5,0.004568713,0,0,0,0,,,,
VBA,Wordpress,2,0.01058201,0,0,0,0,,,,
Excel,C,39,5.92E-04,0,0,0,0,,,,
CRM,DataDriven,1,7.00E-04,0,0,0,0,,,,
Database,BusinessObjects,4,1.12E-04,0,0,0,0,,,,
Development,Visio,25,8.56E-04,0,0,1,0,,,,
Security,PCI,1,0.001736111,0,0,0,0,,,,
SQL,Adobe,15,1.08E-04,0,0,0,0,,,,
Analytics,LeSS,4,7.24E-05,0,0,0,0,,,,
Reporting,Troubleshooting,2,1.91E-04,0,0,0,0,,,,
Analytic,CRM,28,5.84E-05,0,0,0,0,,,,
Excel,CustomerSupport,17,3.68E-04,0,0,0,0,,,,
Tableau,IPhone,1,0.001683502,0,0,0,0,,,,
Marketing,D3,1,3.97E-05,0,0,0,0,,,,
Developer,OLAP,1,5.01E-04,0,0,0,0,,,,
SSIS,OLAP,1,0.015873017,0,0,0,0,,,,
SQL,Unix,2,1.44E-04,0,0,0,0,,,,
StatisticalAnalysis,BusinessIntelligence,6,1.01E-04,0,0,0,0,,,,
DataAnalysis,ProjectManagement,4,4.98E-04,0,0,0,0,,,,
Analytic,MongoDB,1,1.06E-04,0,0,0,0,,,,
MsOffice,PLSQL,1,0.003267974,0,0,0,0,,,,
PHP,XML,5,0.208333328,0,0,0,0,,,,
SQL,React,3,1.08E-04,0,0,0,0,,,,
Tableau,DataVisualization,1,0.005050505,0,0,0,0,,,,
Development,Spark,1,1.64E-05,0,0,0,0,,,,
Finance,Rackspace,1,7.92E-05,0,0,0,0,,,,
Programming,Database,25,8.27E-04,5,2,0,0,,,,
Analyst,SharePoint,11,9.53E-06,0,0,0,0,,,,
Assurance,BigData,3,1.91E-05,0,0,0,0,,,,
Analytic,Pentaho,3,6.38E-05,0,0,0,0,,,,
StatisticalAnalysis,AgileProjectManagement,1,0.005050505,0,0,0,0,,,,
Development,Architect,5,1.71E-05,0,0,0,0,,,,
Finance,Waterfall,1,1.58E-05,0,0,0,0,,,,
Development,Perl,1,2.47E-05,0,0,0,0,,,,
StatisticalAnalysis,Database,3,3.07E-05,0,0,0,0,,,,
Analyst,MATLAB,7,1.89E-05,0,0,0,0,,,,
Oracle,Java,2,7.56E-04,0,0,0,0,,,,
Programming,BusinessIntelligence,3,9.81E-06,0,0,0,0,,,,
MsOffice,HTTP,1,0.001633987,0,0,0,0,,,,
Hadoop,Scala,1,0.006666667,0,0,0,0,,,,
Analyst,Tester,2,2.77E-05,0,0,0,0,,,,
Math,Oracle,1,5.23E-04,0,0,0,0,,,,
BusinessIntelligence,Solaris,1,5.56E-04,0,0,0,0,,,,
GO,Math,2,6.66E-04,0,0,0,0,,,,
R,AmazonRedshift,1,4.86E-04,0,0,0,0,,,,
GO,Java,4,9.62E-04,0,0,0,0,,,,
Windows,Networking,1,6.94E-04,0,0,0,0,,,,
Marketing,CustomerSupport,16,4.62E-05,0,0,0,0,,,,
Database,Hybris,1,1.12E-04,0,0,0,0,,,,
CRM,Azure,1,7.00E-04,0,0,0,0,,,,
Tools,MsAccess,1,3.65E-04,0,0,0,0,,,,
SQL,PerformanceTesting,3,4.32E-04,0,0,0,0,,,,
MachineLearning,Elasticsearch,1,0.02,0,0,0,0,,,,
VBA,Developer,6,2.86E-04,0,0,0,0,,,,
Salesforce,DisasterRecovery,3,0.300000012,0,0,0,0,,,,
Excel,D3,1,2.80E-04,0,0,0,0,,,,
Marketing,C,18,1.79E-05,0,0,0,0,,,,
Analyst,Wave,1,6.93E-06,0,0,0,0,,,,
BusinessIntelligence,DatabaseDesign,1,1.39E-04,0,0,0,0,,,,
MsOffice,BuildAutomation,2,0.006535948,0,0,0,0,,,,
GO,PHP,4,0.004329004,0,0,0,0,,,,
Statistics,MsAccess,1,2.47E-04,0,0,0,0,,,,
GO,ProjectManagement,13,6.49E-04,0,0,0,0,,,,
Development,Excel,161,3.58E-04,0,0,0,0,,,,
Analytic,MATLAB,8,1.89E-04,0,0,0,0,,,,
DataManagement,BigData,1,2.72E-05,0,0,0,0,,,,
Finance,HTML,1,1.55E-06,0,0,0,0,,,,
SAS,Analytics,80,8.02E-05,0,0,0,0,,,,
Finance,MySQL,1,2.64E-05,0,0,0,0,,,,
Analyst,Pentaho,4,1.48E-05,0,0,0,0,,,,
R,.Net,1,1.62E-04,0,0,0,0,,,,
Analysis,Analytics,113,3.94E-05,0,0,0,0,,,,
SQL,MsOffice,17,1.36E-04,0,0,0,0,,,,
ProjectManagement,Network,20,4.04E-04,0,0,0,0,,,,
C,Visio,1,3.86E-05,0,0,0,0,,,,
Statistics,Shell,1,0.002347418,0,0,0,0,,,,
Analytic,SharePoint,2,2.42E-06,0,0,0,0,,,,
ProjectManagement,Oracle,7,5.91E-04,0,0,0,0,,,,
CSS,JavaScript,8,0.046783626,0,0,0,0,,,,
WebAnalytics,Developer,2,7.18E-06,0,0,0,0,,,,
Rackspace,PCI,1,0.25,0,0,0,0,,,,
Java,XML,5,0.046296295,0,0,0,0,,,,
Developer,Python,2,2.78E-05,0,0,0,0,,,,
Database,DatabaseDesign,2,6.75E-04,0,0,0,0,,,,
Visio,CustomerSupport,15,0.028409092,1,3,0,0,,,,
Finance,Security,1,5.50E-07,0,0,0,0,,,,
SQL,Android,1,1.44E-04,0,0,0,0,,,,
PHP,JavaScript,5,0.02055921,0,0,0,0,,,,
Monitoring,Security,3,4.27E-05,0,0,0,0,,,,
C++,.Net,1,0.013888889,0,0,0,0,,,,
ProjectManagement,DataMining,1,1.48E-04,0,0,0,0,,,,
Database,RiskManagement,4,1.47E-05,0,0,0,0,,,,
ComputerScience,AmazonRedshift,1,0.008333334,0,0,0,0,,,,
ProjectManagement,Spring,1,1.48E-04,0,0,0,0,,,,
Analyst,DataWarehouse,9,9.60E-06,0,0,0,0,,,,
Analytic,PeopleSoft,1,7.09E-06,0,0,0,0,,,,
SPSS,Developer,1,2.53E-06,0,0,0,0,,,,
C,Architect,5,4.82E-04,0,0,0,0,,,,
GO,CSS,2,9.62E-04,0,0,0,0,,,,
Math,Visualization,1,0.012820513,0,0,0,0,,,,
VBA,SSIS,2,0.001007811,0,0,0,0,,,,
Python,Storm,1,0.00462963,0,0,0,0,,,,
HTML,Jira,2,0.039215688,0,0,0,0,,,,
Hibernate,Struts,1,1,0,0,0,0,,,,
Java,Elasticsearch,1,0.013888889,0,0,0,0,,,,
ProjectManagement,JavaScript,3,1.05E-04,0,0,0,0,,,,
Analyst,CRM,41,1.63E-05,0,0,0,0,,,,
DataAnalysis,BusinessObjects,2,7.31E-04,0,0,0,0,,,,
Assurance,Adobe,7,1.05E-04,0,0,0,0,,,,
GO,RiskManagement,7,1.44E-04,0,0,0,0,,,,
Analysis,Wave,1,2.01E-05,0,0,0,0,,,,
ActiveDirectory,TCP,1,0.111111112,0,0,0,0,,,,
VBA,HTML,2,4.15E-04,0,0,0,0,,,,
Reporting,Unix,1,2.38E-05,0,0,0,0,,,,
RiskManagement,Network,2,3.10E-06,0,0,0,0,,,,
Reporting,React,1,7.95E-06,0,0,0,0,,,,
Math,T-SQL,1,0.010989011,0,0,0,0,,,,
Finance,Developer,9,9.63E-06,0,0,0,0,,,,
WebAnalytics,HTML,3,2.11E-04,0,0,0,0,,,,
Analysis,Pentaho,4,4.28E-05,0,0,0,0,,,,
HTML,Python,1,9.08E-05,0,0,0,0,,,,
ProjectManagement,SSRS,1,5.91E-05,0,0,0,0,,,,
Development,Design,112,1.02E-04,0,0,0,0,,,,
Hybris,Spring,1,0.013888889,0,0,0,0,,,,
Analyst,Analytics,114,1.39E-05,0,0,0,0,,,,
Tableau,Wordpress,2,0.01010101,0,0,0,0,,,,
SAS,Pentaho,2,4.34E-05,0,0,0,0,,,,
MsOffice,Storage,3,0.003676471,0,0,0,0,,,,
Security,PciDss,1,0.006944444,0,0,0,0,,,,
SPSS,Security,3,1.05E-04,0,0,0,0,,,,
Analytic,Cloud,3,1.71E-05,0,0,0,0,,,,
BusinessIntelligence,ProjectManagement,14,1.93E-04,0,0,0,0,,,,
Reporting,REST,1,2.38E-05,0,0,0,0,,,,
ComputerScience,RDBMS,1,0.008333334,0,0,0,0,,,,
Analysis,DataWarehouse,7,1.68E-05,0,0,0,0,,,,
Analytics,Azure,1,7.70E-05,0,0,0,0,,,,
Oracle,Hybris,1,0.001133787,0,0,0,0,,,,
SQL,BigData,8,3.03E-05,0,0,0,0,,,,
SAS,DataWarehouse,8,8.90E-05,0,0,0,0,,,,
MsOffice,DataManagement,5,6.75E-04,0,0,0,0,,,,
SQL,Windows,2,9.60E-06,0,0,0,0,,,,
Reporting,CommandLine,1,9.54E-05,0,0,0,0,,,,
Database,PHP,2,3.37E-04,0,0,0,0,,,,
Oracle,Hudson,1,2.27E-04,0,0,0,0,,,,
Analytics,OracleSQL,3,1.73E-04,0,0,0,0,,,,
Network,Hudson,1,1.90E-05,0,0,0,0,,,,
Monitoring,SSIS,1,3.26E-05,0,0,0,0,,,,
Adobe,Reporting,14,6.23E-05,0,0,0,0,,,,
BigData,Pig,1,0.003289474,0,0,0,0,,,,
SAS,CRM,17,3.29E-05,0,0,0,0,,,,
Analysis,CRM,30,2.53E-05,0,0,0,0,,,,
Security,VBA,1,3.67E-05,0,0,0,0,,,,
Database,ProjectManagement,26,8.09E-04,0,0,0,0,,,,
GO,DatabaseDesign,2,0.002164502,0,0,0,0,,,,
Programming,DataAnalysis,1,3.44E-05,0,0,0,0,,,,
Adobe,Salesforce,1,3.33E-04,0,0,0,0,,,,
BusinessIntelligence,PHP,4,0.001112347,0,0,0,0,,,,
Excel,Confluence,2,5.60E-04,0,0,0,0,,,,
Development,SaaS,2,3.95E-06,0,0,0,0,,,,
AWS,AmazonRedshift,1,1,0,0,0,0,,,,
SQL,Troubleshooting,1,7.20E-05,0,0,0,0,,,,
ARM,ETL,1,0.001736111,0,0,0,0,,,,
Windows,TCP,1,0.005555556,0,0,0,0,,,,
SPSS,IPhone,2,0.002244669,0,0,0,0,,,,
Reporting,Cisco,2,1.27E-04,0,0,0,0,,,,
Tableau,Modeling,1,5.61E-05,0,0,0,0,,,,
Marketing,DataScience,5,5.51E-05,0,0,0,0,,,,
Security,SystemAdministration,1,0.006944444,0,0,0,0,,,,
Agile,DatabaseDesign,1,4.37E-04,0,0,0,0,,,,
Excel,Boost,1,1.40E-04,0,0,0,0,,,,
Analysis,Storage,7,2.46E-04,0,0,0,0,,,,
SQL,Analyst,167,5.57E-05,0,0,0,0,,,,
C,.Net,1,4.63E-04,0,0,0,0,,,,
JavaScript,jQuery,7,0.015350877,0,0,0,0,,,,
Analyst,BuildAutomation,2,2.77E-05,0,0,0,0,,,,
Assurance,LeSS,1,3.79E-05,0,0,0,0,,,,
Marketing,R,44,3.73E-05,0,0,0,0,,,,
Excel,ComputerScience,5,5.84E-05,0,0,0,0,,,,
HTML,Hadoop,1,1.31E-04,0,0,0,0,,,,
Analyst,TCP,3,4.16E-05,0,0,0,0,,,,
Analyst,Pig,1,1.39E-05,0,0,0,0,,,,
Development,AmazonRedshift,1,4.93E-05,0,0,0,0,,,,
Reporting,LeSS,3,5.05E-05,0,0,0,0,,,,
DataScience,Spark,1,0.018518519,0,0,0,0,,,,
Tableau,Scala,1,0.005050505,0,0,0,0,,,,
Finance,FinTech,1,1.32E-05,0,0,0,0,,,,
Tableau,Automation,2,1.35E-04,0,0,0,0,,,,
CRM,MsOffice,2,9.15E-06,0,0,0,0,,,,
Analysis,SoftwareDesign,1,4.01E-05,0,0,0,0,,,,
Adobe,SharePoint,2,7.58E-05,0,0,0,0,,,,
R,Perl,1,2.43E-04,0,0,0,0,,,,
R,Architect,5,1.69E-04,0,0,0,0,,,,
SoftwareDevelopment,HTML,1,6.54E-04,0,0,0,0,,,,
Analysis,ApacheSpark,1,2.01E-05,0,0,0,0,,,,
GIS,PostGIS,1,0.06666667,0,0,0,0,,,,
Analytics,BigData,18,8.20E-05,0,0,0,0,,,,
MsOffice,DataWarehouse,1,2.79E-05,0,0,0,0,,,,
SQL,Azure,1,1.44E-04,0,0,0,0,,,,
Agile,RiskManagement,2,9.51E-06,0,0,0,0,,,,
SAS,DataManagement,7,6.59E-05,0,0,0,0,,,,
R,Spark,3,0.001457018,0,0,0,0,,,,
Analysis,DataManagement,9,2.69E-05,0,0,0,0,,,,
Developer,RelationalDatabases,1,1.67E-04,0,0,0,0,,,,
Marketing,ERP,1,6.61E-06,0,0,0,0,,,,
SQL,OracleSQL,4,5.76E-04,0,0,0,0,,,,
GO,jQuery,4,0.001649144,0,0,0,0,,,,
SAS,SQL,97,2.20E-04,0,0,0,0,,,,
Rackspace,PenetrationTesting,1,1,0,0,0,0,,,,
Cloud,CommandLine,1,0.017857144,0,0,0,0,,,,
DataWarehouse,BigData,4,4.50E-04,0,0,0,0,,,,
Analytics,MsOffice,9,2.04E-05,0,0,0,0,,,,
SQL,Analysis,138,1.10E-04,0,0,0,0,,,,
Analyst,Storage,5,4.33E-05,0,0,0,0,,,,
Analytic,Salesforce,3,9.57E-05,0,0,0,0,,,,
Development,FrontEnd,1,4.93E-05,0,0,0,0,,,,
Agile,CSS,2,7.77E-04,0,0,0,0,,,,
REST,Cloud,1,0.004464286,0,0,0,0,,,,
Analytic,EDI,15,3.74E-04,0,0,0,0,,,,
Analytic,Reporting,72,5.26E-05,0,0,0,0,,,,
Oracle,Hive,1,0.00170068,0,0,0,0,,,,
Network,Hive,1,1.42E-04,0,0,0,0,,,,
BusinessIntelligence,jQuery,4,4.24E-04,0,0,0,0,,,,
